STOCK_ID,STOCK_NAME
03803P,FBNQ2X凱基44售01
038040,美債2X凱基41購01
038041,SGBR2X凱基43購01
038042,堤維西凱基3C購01
038043,金寶凱基3C購02
038044,鴻海凱基46購02
038045,鴻海凱基46購03
038046,廣宇凱基41購03
038047,台積電凱基3C購27
038048,台積電凱基46購08
038049,台積電凱基48購01
03804P,台積電凱基43售39
038050,智邦凱基41購01
038051,金像電凱基3C購04
038052,聯發科凱基41購13
038053,聯發科凱基46購04
038054,盟立凱基43購02
038055,長榮凱基41購07
038056,晶豪科凱基43購01
038057,智原凱基3C購05
038058,欣興凱基3C購08
038059,玉晶光凱基45購01
03805P,矽統凱基43售04
038060,四維航凱基43購03
038061,聯茂凱基44購01
038062,緯穎凱基43購03
038063,昇陽半凱基3C購04
038064,堤維西元大41購02
038065,中砂元大3C購03
038066,中砂元大3C購04
038067,中砂元大3C購05
038068,川湖元大43購01
038069,光寶科元大3C購04
03806P,矽統凱基43售05
038070,光寶科元大41購03
038071,聯電元大3C購06
038072,鴻海元大3C購48
038073,台積電元大3C購40
038074,台積電元大3C購41
038075,精英元大3C購03
038076,海悅元大41購01
038077,宏�痐舅j3C購18
038078,宏�痐舅j43購07
038079,宏�痐舅j44購04
03807P,聯發科凱基43售07
038080,鴻準元大3C購14
038081,燿華元大43購03
038082,技嘉元大3C購09
038083,技嘉元大3C購10
038084,技嘉元大43購02
038085,微星元大41購04
038086,盟立元大3C購05
038087,長榮元大3C購22
038088,長榮元大41購11
038089,長榮元大43購12
03808P,亞翔凱基43售03
038090,新興元大3C購01
038091,台驊控元大41購03
038092,開發金元大3C購02
038093,新光金元大3C購02
038094,威健元大3C購04
038095,威健元大3C購05
038096,玉晶光元大3C購04
038097,玉晶光元大43購02
038098,玉晶光元大44購02
038099,創意元大3C購08
03809P,矽統國票42售01
038100,創意元大3C購09
038101,創意元大41購07
038102,貿聯元大3C購07
038103,致伸元大3C購02
038104,致伸元大41購04
038105,臻鼎元大41購04
038106,祥碩元大3C購07
038107,祥碩元大41購03
038108,祥碩元大43購02
038109,保瑞元大3C購13
03810P,潤泰新國票43售01
038110,保瑞元大43購01
038111,保瑞元大44購05
038112,愛普元大43購01
038113,研揚元大3C購06
038114,緯穎元大43購02
038115,勤誠元大3C購04
038116,美費半群益3C購02
038117,美時群益41購01
038118,聯電群益3C購02
038119,台達電群益3C購02
03811P,臺股指國票42售13
038120,金寶群益42購01
038121,台積電群益3C購13
038122,台積電群益3C購14
038123,台積電群益43購10
038124,台積電群益43購11
038125,台積電群益43購12
038126,台積電群益43購13
038127,台積電群益43購14
038128,宏�硌s益3C購05
038129,鴻準群益3C購06
03812P,臺股指國票42售14
038130,技嘉群益42購12
038131,聯發科群益3C購10
038132,聯發科群益3C購11
038133,聯發科群益3C購12
038134,華航群益3C購05
038135,大立光群益3C購02
038136,創意群益42購08
038137,材料群益3C購04
038138,正文群益42購01
038139,世紀鋼群益3C購08
03813P,臺股指國票42售15
038140,SGBR2X元富3C購01
038141,SGBR2X元富43購01
038142,美時元富3C購01
038143,美時元富46購01
038144,廣宇元富3C購01
038145,開發金元富3C購01
038146,晶豪科元富41購01
038147,大立光元富3C購02
038148,大立光元富46購01
038149,玉晶光元富41購02
03814P,台灣50永豐42售08
038150,玉晶光元富44購01
038151,定穎控元富3C購02
038152,勤美兆豐43購01
038153,大立光兆豐41購01
038154,玉晶光兆豐41購01
038155,世芯兆豐41購01
038156,華孚兆豐43購01
038158,智邦中信41購01
038159,玉晶光中信42購01
03815P,臺股指富邦42售21
038160,世芯中信42購01
038161,世芯中信43購01
038162,世芯中信44購01
038163,振樺電中信3C購01
038164,潤泰新中信3C購01
038165,世紀鋼中信42購01
038166,中興電永豐42購02
038167,美時永豐3C購01
038168,台積電永豐3C購13
038169,友達永豐41購01
03816P,臺股指富邦44售05
03816T,臺股指元富39售01
038170,聯發科永豐41購03
038171,宏達電永豐41購02
038172,新興永豐43購01
038173,玉晶光永豐42購03
038174,世芯永豐3C購01
038175,世芯永豐41購01
038176,世芯永豐42購01
038177,台郡永豐41購02
038178,保瑞永豐3C購03
038179,威鋒電永豐41購01
03817P,矽統群益43售01
03817T,臺股指元富39售02
038180,南電永豐41購01
038181,T50正2凱基43購02
038182,道瓊2X凱基46購01
038183,中興電凱基43購04
038184,合機凱基3C購03
038185,金寶凱基3C購03
038186,台積電凱基3C購28
038187,台積電凱基3C購29
038188,台積電凱基3C購30
038189,台積電凱基41購18
03818P,大立光群益43售07
03818T,臺股指元富39售03
038190,皇昌凱基3C購02
038191,長榮凱基41購08
038192,華航凱基41購03
038193,國泰金凱基3C購04
038194,新光金凱基41購02
038195,欣興凱基3C購09
038196,欣興凱基3C購10
038197,緯創凱基3C購15
038198,創意凱基44購03
038199,世芯凱基3C購01
03819P,台灣50元大43售17
038200,世芯凱基3C購02
038201,世芯凱基41購01
038202,世芯凱基43購01
038203,世芯凱基44購01
038204,世芯凱基45購01
038205,材料凱基43購01
038206,矽力凱基3C購01
038207,達發凱基44購01
038208,愛普凱基41購03
038209,振樺電凱基3C購01
03820P,群臺2X元大43售01
038210,潤泰新凱基41購01
038211,川湖富邦44購01
038212,智邦富邦42購03
038213,大立光富邦43購03
038214,矽力富邦43購01
038215,台積電台新3C購03
038216,台積電台新42購01
038217,大亞國泰42購01
038218,鴻海國泰42購06
038219,鴻準國泰42購02
03821P,台積電元大43售33
038220,聯發科國泰42購06
038221,宏達電國泰42購01
038222,長榮國泰42購03
038223,富邦金國泰42購01
038224,大立光國泰42購03
038225,和碩國泰42購01
038226,祥碩國泰42購01
038227,聯茂國泰42購01
038228,台灣50元富46購01
038229,台達電元富41購01
03822P,台積電統一47售13
03822T,台灣50兆豐3A售01
038230,台達電元富41購02
038231,金寶元富3C購02
038232,國巨元富3C購04
038233,台積電元富3C購16
038234,台積電元富41購01
038235,台積電元富42購11
038236,台積電元富43購03
038237,台積電元富46購02
038238,燿華元富41購01
038239,大同元富3C購02
03823P,創意元富42售09
038240,全新元富3C購01
038241,華航元富43購01
038242,長榮航元富3C購01
038243,長榮航元富3C購02
038244,開發金元富41購01
038245,景碩元富46購01
038246,創意元富42購02
038247,創意元富46購01
038248,世芯元富3C購01
038249,世芯元富41購01
03824P,佳必琪元富42售01
038250,世芯元富43購01
038251,世芯元富46購01
038252,康舒元富41購01
038253,世紀鋼元富3C購02
038254,美債2X國票43購01
038255,中興電國票41購03
038256,華榮國票41購01
038257,台積電國票41購04
038258,台積電國票42購03
038259,聯發科國票42購01
03825P,冠德國票42售02
038260,世芯國票41購01
038261,臻鼎國票42購01
038262,研揚國票41購02
038263,振樺電國票3C購01
038264,聯電元大3C購07
038265,金寶元大3C購01
038266,金寶元大41購02
038267,鴻海元大3C購49
038268,鴻海元大3C購50
038269,台積電元大3C購42
03826P,華固國票42售02
038270,台積電元大41購25
038271,精英元大43購01
038272,智邦元大41購01
038273,宏�痐舅j3C購19
038274,燿華元大41購04
038275,建準元大3C購01
038276,盟立元大3C購07
038277,瑞軒元大3C購05
038278,長榮元大3C購23
038279,長榮元大41購12
03827P,貿聯國票43售01
038280,長榮元大43購13
038281,華航元大41購03
038282,開發金元大41購02
038283,大立光元大43購01
038284,零壹元大41購02
038285,玉晶光元大43購03
038286,創意元大3C購10
038287,創意元大3C購11
038288,創意元大41購08
038289,世芯元大3C購01
03828P,十銓國票44售01
038290,世芯元大3C購02
038291,世芯元大3C購03
038292,世芯元大3C購04
038293,世芯元大3C購05
038294,世芯元大3C購06
038295,世芯元大3C購07
038296,世芯元大3C購08
038297,世芯元大41購01
038298,世芯元大44購01
038299,材料元大43購02
03829P,欣巴巴國票43售04
038300,正文元大3C購03
038301,臻鼎元大3C購02
038302,祥碩元大3C購08
038303,祥碩元大41購04
038304,祥碩元大43購03
038305,中磊元大41購01
038306,華孚元大41購01
038307,訊芯元大43購01
038308,保瑞元大3C購14
038309,保瑞元大3C購15
03830P,台灣50富邦43售12
038310,伊雲谷元大41購01
038311,視陽元大3C購01
038312,視陽元大41購02
038313,南電元大3C購03
038314,南電元大3C購04
038315,勤誠元大3C購05
038316,世紀鋼元大3C購12
038317,T50正2群益3C購04
038318,A50正2群益3C購01
038319,中石化群益46購01
03831P,台達電富邦42售02
038320,集盛群益41購01
038321,中興電群益3C購03
038322,聯電群益3C購03
038323,金寶群益42購02
038324,台積電群益3C購19
038325,台積電群益42購04
038326,台積電群益44購11
038327,台積電群益45購07
038328,金像電群益42購02
038329,微星群益3C購02
03832P,潤泰新富邦42售01
038330,聯發科群益43購11
038331,聯發科群益44購05
038332,宏達電群益3C購04
038333,榮運群益3C購01
038334,晶豪科群益42購02
038335,零壹群益42購01
038336,欣興群益3C購05
038337,敦泰群益3C購02
038338,世芯群益3C購01
038339,世芯群益46購01
03833P,臺股指群益42售21
038340,台耀群益43購02
038341,立積群益46購01
038342,四維航群益41購01
038343,台郡群益3C購02
038344,穎崴群益41購02
038345,研揚群益42購01
038346,采鈺群益41購01
038347,世紀鋼群益3C購09
038348,臺股指中信41購04
038349,冠德兆豐3C購01
03834P,臺股指群益42售22
038350,新光金兆豐41購01
038351,晶心科兆豐43購01
038352,矽創兆豐43購01
038353,潤泰新兆豐43購01
038354,元債2X永豐3C購02
038355,美費半永豐44購01
038356,技嘉永豐46購02
038357,台光電永豐46購01
038358,強茂永豐41購01
038359,奇鋐永豐3C購05
03835P,電子類群益42售06
038360,牧德永豐42購01
038361,jpp永豐42購01
038362,勤誠永豐3C購04
038363,信錦元富3C購02
038364,精英元富41購02
038365,大同元富3C購03
038366,開發金元富42購01
038367,世芯元富3C購03
038368,世芯元富3C購04
038369,jpp元富3C購01
03836P,電子類群益42售07
038370,jpp元富3C購02
038371,采鈺元富43購01
038372,勤誠元富41購02
038373,潤泰新元富3C購03
038374,中興電國泰42購03
038375,川湖國泰42購01
038376,三陽國泰42購01
038377,台達電國泰42購03
038378,台積電國泰42購07
038379,聯發科國泰42購07
03837P,玉晶光凱基43售05
038380,華新科國泰42購01
038381,長榮國泰42購04
038382,長榮國泰42購05
038383,長榮航國泰42購03
038384,緯創國泰42購03
038385,貿聯國泰42購02
038386,台耀國泰42購01
038387,采鈺國泰42購02
038388,中石化富邦3C購01
038389,中興電富邦45購02
03838P,臺股指凱基43售59
038390,宏達電富邦44購01
038391,長榮富邦46購01
038392,國泰金富邦3C購02
038393,開發金富邦41購01
038394,群創富邦42購01
038395,南電富邦46購01
038396,聯發科台新3C購02
038397,長榮台新3C購01
038398,T50正2國票42購02
038399,T50反1國票42購02
03839P,臺股指凱基45售17
038400,T50反1國票44購01
038401,T50反1國票46購01
038402,臺指反國票41購02
038403,臺指反國票43購02
038404,元債2X國票46購01
038405,鴻海國票41購06
038406,台光電國票3C購03
038407,鉅祥國票43購01
038408,皇昌國票41購01
038409,皇昌國票42購01
03840P,日本2X元大45售01
038410,長榮國票41購04
038411,富邦金國票3C購02
038412,富邦金國票41購02
038413,富邦金國票42購01
038414,國泰金國票41購01
038415,開發金國票44購01
038416,兆豐金國票3C購01
038417,晶豪科國票42購01
038418,智原國票41購02
038419,jpp國票41購01
03841P,台積電元大43售36
038420,遠雄港國票3C購01
038421,緯穎國票3C購05
038422,潤泰新國票41購01
038423,T50正2凱基41購03
038424,中石化凱基46購01
038425,金寶凱基41購01
038426,鴻海凱基3C購26
038427,台積電凱基43購18
038428,台積電凱基43購19
038429,強茂凱基3C購01
03842P,創意元大43售10
038430,華固凱基41購01
038431,長榮凱基3C購15
038432,華航凱基3C購03
038433,晶豪科凱基3C購03
038434,奇鋐凱基3C購08
038435,智原凱基43購02
038436,華晶科凱基3C購02
038437,昇貿凱基43購01
038438,敦泰凱基3C購01
038439,辛耘凱基3C購07
03843P,創意元大43售11
038440,世芯凱基3C購04
038441,貿聯凱基3C購04
038442,jpp凱基3C購01
038443,保瑞凱基44購02
038444,采鈺凱基3C購03
038445,南電凱基3C購07
038446,世紀鋼凱基3C購06
038447,香港2X元大41購01
038448,香港2X元大41購02
038449,國企2X元大41購02
03844P,金融類元大43售02
038450,國企2X元大41購03
038451,美費半元大41購01
038452,群高息元大43購05
038453,集盛元大3C購01
038454,中砂元大3C購06
038455,中砂元大3C購07
038456,聯電元大3C購08
038457,鴻海元大3C購51
038458,鴻海元大3C購52
038459,廣宇元大3C購01
03845P,京城永豐43售02
038460,台積電元大3C購43
038461,台積電元大3C購44
038462,台積電元大41購26
038463,智邦元大41購02
038464,鴻準元大3C購16
038465,敬鵬元大41購01
038466,燿華元大41購05
038467,金像電元大3C購04
038468,金像電元大3C購05
038469,微星元大3C購07
03846P,T50正2凱基45售02
038470,友達元大3C購01
038471,友達元大3C購02
038472,建準元大3C購02
038473,盟立元大3C購08
038474,鉅祥元大3C購04
038475,宏達電元大3C購01
038476,長榮元大3C購24
038477,長榮元大3C購25
038478,長榮元大43購14
038479,新興元大41購02
03847P,鴻海凱基43售26
038480,華航元大41購04
038481,晶豪科元大3C購01
038482,晶豪科元大43購02
038483,晶豪科元大44購01
038484,大立光元大43購02
038485,緯創元大3C購07
038486,緯創元大41購04
038487,緯創元大43購01
038488,玉晶光元大43購04
038489,群創元大3C購03
03848P,南亞科凱基43售02
038490,群創元大43購03
038491,定穎控元大41購02
038492,中磊元大3C購01
038493,力成元大41購02
038494,啟�痐舅j3C購02
038495,啟�痐舅j3C購03
038496,啟�痐舅j3C購04
038497,保瑞元大3C購16
038498,緯穎元大43購03
038499,采鈺元大3C購01
03849P,京城凱基43售03
038500,采鈺元大3C購02
038501,采鈺元大41購03
038502,世紀鋼元大3C購13
038503,世紀鋼元大3C購14
038504,世紀鋼元大3C購15
038505,台塑群益3C購01
038506,中興電群益3C購04
038507,中興電群益3C購05
038508,信錦群益3C購02
038509,寶齡群益41購01
03850P,貿聯凱基43售01
038510,中華群益3C購02
038511,台積電群益3C購20
038512,台積電群益3C購21
038513,台積電群益44購12
038514,台積電群益44購13
038515,鴻準群益3C購07
038516,毅嘉群益3C購02
038517,冠德群益3C購04
038518,華航群益3C購06
038519,長榮航群益3C購05
03851P,電子類凱基43售01
038520,長榮航群益41購05
038521,國泰金群益3C購03
038522,開發金群益42購01
038524,奇鋐群益3C購10
038525,欣興群益3C購06
038526,緯創群益42購10
038527,昇貿群益42購01
038528,世芯群益3C購03
038529,世芯群益41購01
03852P,鴻海國票43售03
038530,世芯群益42購01
038531,世芯群益44購01
038532,貿聯群益42購02
038533,材料群益3C購05
038534,台郡群益3C購03
038535,矽力群益42購02
038536,保瑞群益3C購09
038537,穎崴群益3C購02
038538,愛普群益3C購05
038539,潤泰新群益3C購05
03853P,京城國票43售02
038540,光罩中信41購01
038541,鉅祥中信42購01
038542,皇昌中信3C購01
038543,長榮中信3C購05
038544,長榮航中信3C購02
038545,南寶中信42購01
038546,FB台半永豐3C購01
038547,鴻海永豐41購06
038548,鴻海永豐42購06
038549,鴻海永豐43購08
03854P,十銓國票45售01
038550,英業達永豐42購04
038551,鉅祥永豐41購02
038552,長榮永豐3C購04
038553,長榮航永豐44購01
038554,晶豪科永豐42購02
038555,大立光永豐3C購03
038556,大立光永豐43購01
038557,欣興永豐3C購04
038558,緯創永豐42購06
038559,辛耘永豐43購01
03855P,樺漢國票43售01
038560,上緯控永豐42購03
038561,至上永豐41購02
038562,潤泰新永豐42購01
038563,世紀鋼永豐42購02
038564,開發金兆豐43購01
038565,致伸兆豐44購02
038566,啟�皏�豐43購01
038567,堤維西富邦3C購01
038568,上銀富邦3C購01
038569,華通富邦41購01
03856P,元晶國票42售05
038570,華泰富邦3C購01
038571,宏�硒I邦42購02
038572,新興富邦45購01
038573,裕民富邦42購02
038574,大立光富邦46購01
038575,崇越富邦41購01
038576,豐藝富邦44購01
038577,保瑞富邦42購01
038578,穎崴富邦42購02
038579,A50正2元富46購01
03857P,臺股指國票43售05
038580,燿華元富41購02
038581,長榮元富3C購08
038582,長榮元富3C購09
038583,奇鋐元富3C購05
038584,世芯元富41購02
038585,祥碩元富41購04
038586,祥碩元富41購05
038587,昇陽半元富41購01
038588,FBNQ2X國票42購01
038589,元日2X國票42購01
03858P,臺股指國票43售06
038591,元金2X國票44購01
038592,美費半國票41購01
038593,美費半國票44購01
038594,美費半國票46購01
038595,台塑國票41購01
038596,聯電國票3C購01
038597,聯電國票41購01
038598,鴻海國票41購07
038599,致茂國票41購01
03859P,臺股指國票43售07
038600,瑞昱國票41購02
038601,玉晶光國票41購02
038602,世芯國票3C購01
038603,世芯國票42購01
038604,臻鼎國票41購01
038605,帝寶國票41購01
038606,鴻海國泰42購07
038607,國巨國泰42購01
038608,國產國泰42購01
038609,華固國泰42購01
03860P,台積電元大43售39
038610,華航國泰42購01
038611,慧洋國泰42購02
038612,開發金國泰42購02
038613,華立國泰42購01
038614,崇越國泰42購01
038615,緯穎國泰42購04
038616,貿聯第一3C購01
038617,精英台新3C購01
038618,零壹台新3C購01
038619,信錦統一49購01
03861P,新日興群益42售04
038620,廣宇統一46購01
038621,聯發科統一4C購03
038622,長榮統一46購04
038623,長榮統一56購02
038624,富邦金統一48購01
038625,國泰金統一48購01
038626,開發金統一46購01
038627,世芯統一45購01
038628,世芯統一46購01
038629,世芯統一56購01
03862P,盟立元富42售02
038630,世芯統一56購02
038631,采鈺統一45購01
038632,世紀鋼統一48購02
038633,世紀鋼統一49購03
038634,香港2X凱基41購03
038635,國企2X凱基41購04
038636,美債2X凱基43購03
038637,美費半凱基44購01
038638,信錦凱基3C購01
038639,鴻海凱基3C購27
03863P,大立光元富42售04
038640,鴻海凱基3C購28
038641,鴻海凱基41購11
038642,燿華凱基41購02
038643,大同凱基3C購05
038644,大同凱基3C購06
038645,台光電凱基3C購05
038646,毅嘉凱基3C購04
038647,聯發科凱基3C購07
038648,聯發科凱基41購14
038649,聯發科凱基44購03
03864P,海悅永豐44售01
038650,盟立凱基41購03
038651,鉅祥凱基44購01
038652,長榮凱基3C購16
038653,新光金凱基41購03
038654,大立光凱基3C購06
038655,智原凱基43購03
038656,緯創凱基3C購16
038657,玉晶光凱基3C購06
038658,祥碩凱基41購03
038659,力成凱基41購02
03865P,海悅統一46售01
038660,昇陽半凱基44購01
038661,台灣50元大43購05
038662,台灣50元大43購06
038663,T50反1元大45購01
038664,T50反1元大45購02
038665,堤維西元大3C購02
038666,中砂元大3C購08
038667,信錦元大41購02
038668,聯電元大3C購09
038669,聯電元大3C購10
03866P,台灣50群益42售09
038670,聯電元大3C購11
038671,金寶元大3C購02
038672,鴻海元大3C購53
038673,鴻海元大3C購54
038674,鴻海元大43購12
038675,精英元大3C購04
038676,宏�痐舅j3C購20
038677,鴻準元大3C購17
038678,致茂元大41購01
038679,燿華元大3C購09
03867P,台灣50群益43售02
038680,金像電元大3C購06
038681,金像電元大3C購07
038682,微星元大3C購08
038683,盟立元大3C購09
038684,鉅祥元大3C購05
038685,長榮元大3C購26
038686,長榮元大3C購27
038687,長榮元大3C購28
038688,華航元大41購05
038689,長榮航元大43購08
03868P,T50正2群益42售03
03868T,臺股指元大39售02
038690,開發金元大3C購03
038691,新光金元大43購03
038692,威健元大3C購06
038693,智原元大3C購04
038694,智原元大3C購05
038695,智原元大43購02
038696,欣興元大43購01
038697,緯創元大3C購08
038698,緯創元大41購05
038699,緯創元大43購02
03869P,欣興群益42售06
038700,玉晶光元大3C購05
038701,玉晶光元大43購05
038702,神達元大3C購04
038703,材料元大3C購08
038704,材料元大3C購09
038705,材料元大43購03
038707,南寶元大41購02
038708,正文元大41購02
038709,和碩元大41購02
03870P,臺股指群益43售08
038710,立積元大3C購06
038711,同欣電元大41購02
038712,保瑞元大3C購17
038713,愛普元大43購02
038714,采鈺元大41購04
038715,振樺電元大3C購01
038716,世紀鋼元大3C購16
038717,世紀鋼元大3C購17
038718,世紀鋼元大3C購18
038719,臺股指元大43購33
03871P,臺股指群益43售09
038720,臺股指元大44購13
038721,臺股指元大45購03
038722,美費半群益42購01
038723,中興電群益3C購06
038724,鴻海群益3C購25
038725,燿華群益42購02
038726,台光電群益42購05
038727,鉅祥群益46購01
038728,冠德群益3C購05
038729,華航群益3C購07
03872P,元黃金國票44售01
038730,晶豪科群益41購02
038731,玉晶光群益3C購06
038732,貿聯群益3C購02
038733,樺漢群益3C購02
038734,保瑞群益41購02
038735,伊雲谷群益3C購01
038736,采鈺群益3C購03
038737,台虹群益3C購01
038738,南電群益3C購02
038739,世紀鋼群益3C購10
03873P,中砂國票42售04
038740,聯電中信3C購01
038741,聯電中信3C購02
038742,鴻海中信42購04
038743,台積電中信3C購12
038744,台積電中信43購02
038745,緯創中信3C購03
038746,緯創中信41購01
038747,貿聯中信3C購01
038748,采鈺中信41購01
038749,精英富邦43購01
03874P,欣興國票42售03
038750,世紀鋼富邦41購02
038751,堤維西第一3C購01
038752,華固第一3C購01
038753,潤泰新第一3C購01
038754,鴻海兆豐44購02
038755,台積電兆豐43購01
038756,欣興兆豐46購01
038757,樺漢兆豐43購01
038758,穎崴兆豐42購01
038759,帝寶兆豐43購01
03875P,波力國票42售01
038760,香港2X永豐41購02
038761,FBNQ2X永豐41購01
038762,中興電永豐41購01
038763,中砂永豐41購02
038764,信錦永豐41購01
038765,亞德客永豐42購01
038766,聯電永豐3C購05
038767,華通永豐3C購03
038768,鴻海永豐45購05
038769,台積電永豐3C購15
03876P,臺股指國票43售08
038770,台積電永豐43購07
038771,台積電永豐46購02
038772,宏�皏藕�44購01
038773,瑞昱永豐42購01
038774,建準永豐41購01
038775,美律永豐41購01
038776,聯發科永豐43購02
038777,全新永豐3C購01
038778,新興永豐43購02
038779,裕民永豐41購02
03877P,臺股指國票43售09
038780,神基永豐41購01
038781,玉晶光永豐41購02
038783,世芯永豐41購02
038784,世芯永豐43購01
038785,同欣電永豐42購01
038786,穎崴永豐42購02
038787,達發永豐41購02
038788,采鈺永豐3C購02
038789,世紀鋼永豐43購03
03878P,統一凱基43售01
038790,世紀鋼台新3C購01
038791,川湖國泰42購02
038792,聯電國泰42購01
038793,台積電國泰42購08
038794,凌陽國泰42購01
038795,鉅祥國泰42購02
038796,辛耘國泰42購02
038797,保瑞國泰42購01
038798,上証2X元富46購02
038799,裕隆元富41購01
03879P,海悅凱基43售05
038800,鴻海元富3C購13
038801,鴻海元富41購04
038802,鴻海元富42購04
038803,台積電元富3C購17
038804,台積電元富41購02
038805,台積電元富42購12
038806,台積電元富43購04
038807,燿華元富41購03
038808,欣興元富43購01
038809,玉晶光元富3C購04
03880P,盟立凱基43售06
038810,玉晶光元富41購03
038811,貿聯元富43購01
038812,臻鼎元富46購01
038813,天鈺元富3C購02
038814,穎崴元富41購01
038815,穎崴元富41購02
038816,世紀鋼元富3C購03
038817,FBNQ2X國票3C購02
038818,道瓊銀國票42購01
038819,立隆電國票41購01
03881P,欣興凱基43售11
038820,華固國票41購02
038821,乙盛國票41購01
038822,穎崴國票41購01
038823,台灣50凱基43購09
038824,T50反1凱基46購01
038825,美費半凱基41購01
038826,永續息凱基41購01
038827,中砂凱基3C購05
038828,鴻海凱基3C購29
038829,台積電凱基41購19
03882P,臺股指元大44售19
03882T,臺股指群益39售06
038830,英業達凱基3C購02
038831,燿華凱基41購03
038832,瑞昱凱基41購03
038833,台光電凱基3C購06
038834,京元電凱基3C購01
038835,聯發科凱基46購05
038836,冠德凱基41購04
038837,長榮凱基3C購17
038838,晶豪科凱基3C購04
038839,奇鋐凱基3C購09
03883P,臺股指元大44售20
038840,智原凱基41購01
038841,欣興凱基43購04
038842,緯創凱基43購04
038843,昇貿凱基41購01
038844,玉晶光凱基41購02
038845,聯鈞凱基41購01
038846,貿聯凱基41購02
038847,訊芯凱基43購03
038848,保瑞凱基44購03
038849,穎崴凱基41購02
03884P,臺股指元大44售21
03884T,臺股指中信39售04
038850,達發凱基41購01
038851,力積電凱基3C購01
038852,世紀鋼凱基3C購07
038853,臺股指凱基43購43
038854,臺股指凱基44購11
038855,臺股指凱基45購07
038856,堤維西元大3C購03
038857,中砂元大41購02
038858,合機元大41購03
038859,聯電元大3C購12
03885P,臺股指元大44售22
03885T,臺股指中信39售05
038860,鴻海元大3C購55
038861,鴻海元大3C購56
038862,鴻海元大43購13
038863,台積電元大3C購47
038864,台積電元大41購27
038865,台積電元大43購09
038866,鴻準元大3C購18
038867,燿華元大3C購10
038868,毅嘉元大3C購02
038869,友達元大3C購03
03886P,臺股指元大44售23
038870,聯發科元大41購14
038871,聯發科元大43購03
038872,聯發科元大46購01
038873,全新元大41購01
038874,盟立元大3C購10
038875,宏達電元大3C購02
038876,長榮元大3C購29
038877,長榮元大3C購30
038878,長榮元大3C購31
038879,華航元大3C購08
03887P,日本2X元富42售02
038880,長榮航元大43購09
038881,新光金元大41購03
038882,威健元大3C購07
038883,緯創元大3C購09
038884,緯創元大41購06
038885,緯創元大43購03
038886,玉晶光元大3C購06
038887,玉晶光元大3C購07
038888,玉晶光元大3C購08
038889,敦泰元大3C購02
03888P,FBNQ2X元富42售03
03888T,臺股指凱基39售06
038890,貿聯元大3C購08
038891,正文元大43購01
038892,穎崴元大3C購05
038893,達發元大3C購02
038894,達發元大41購01
038895,采鈺元大3C購03
038896,采鈺元大3C購04
038897,采鈺元大41購05
038898,台虹元大41購01
038899,世紀鋼元大3C購20
03889P,亞力元富42售01
038900,世紀鋼元大3C購21
038901,世紀鋼元大3C購22
038902,中興電群益3C購07
038903,信錦群益3C購03
038904,光寶科群益41購01
038905,台達電群益42購05
038906,鴻海群益41購13
038907,鴻海群益41購14
038908,鴻海群益41購15
038909,仁寶群益3C購03
03890P,世紀鋼元富42售03
038910,台積電群益3C購23
038911,台積電群益3C購24
038912,台積電群益3C購25
038913,台積電群益3C購26
038914,大同群益3C購09
038915,大同群益3C購10
038916,瑞昱群益43購02
038917,台光電群益3C購07
038918,聯發科群益43購12
038919,聯發科群益43購13
03891P,臺股指元富44售06
038920,聯發科群益43購14
038921,全新群益42購01
038922,長榮群益3C購05
038923,長榮群益3C購06
038924,大立光群益3C購03
038925,華立群益41購01
038926,智原群益41購02
038927,緯創群益3C購16
038928,群創群益3C購05
038929,貿聯群益42購03
03892P,臺股指元富44售07
038930,材料群益3C購06
038931,祥碩群益3C購04
038932,穎崴群益42購02
038933,世紀鋼群益3C購11
038934,世紀鋼群益3C購12
038935,世紀鋼群益42購02
038936,臺股指群益3C購15
038937,金寶中信3C購01
038938,京元電中信41購01
038939,全新中信3C購01
03893P,亞力群益43售01
038940,大立光中信3C購01
038941,智原中信42購01
038942,采鈺中信41購02
038943,世紀鋼中信3C購01
038944,台灣50富邦46購01
038945,元債2X富邦46購01
038946,仁寶富邦42購02
038947,台積電富邦3C購10
038948,台積電富邦42購05
038949,聯發科富邦42購05
03894P,台積電富邦42售07
038950,華航富邦45購01
038951,德律富邦44購01
038952,定穎控富邦42購01
038953,材料富邦42購01
038954,中磊富邦41購01
038955,采鈺富邦3C購01
038956,世芯元富3C購05
038957,世芯元富56購01
038958,訊芯元富3C購01
038959,鴻海國泰42購08
03895P,台積電富邦44售01
038960,台積電國泰42購09
038961,宏�眥禤�42購02
038962,億光國泰42購01
038963,聯發科國泰42購08
038964,立隆電國泰42購01
038965,國產國泰42購02
038966,德律國泰42購01
038967,緯創國泰42購04
038968,東元永豐41購01
038969,中興電永豐42購03
03896P,海悅統一44售05
038970,堤維西永豐42購01
038971,中砂永豐42購01
038972,大亞永豐41購01
038973,潤隆永豐41購01
038974,金寶永豐42購01
038975,鴻海永豐46購05
038976,國巨永豐43購01
038977,華泰永豐41購02
038978,鴻準永豐42購02
038979,技嘉永豐44購01
03897P,元金2X元大46售01
038980,威盛永豐41購02
038981,大立光永豐3C購04
038982,大立光永豐3C購05
038983,大立光永豐41購01
038984,信邦永豐42購01
038985,德律永豐42購01
038986,景碩永豐3C購02
038987,玉晶光永豐42購04
